Feature,CompGroup.C.,BaseGroup.B.,NumSamplesInC,NumSamplesInB,SignedFC,Tstatistic,Parameter,Pvalue,X95.Conf.Int.1,X95.Conf.Int.2,MeanC,MeanB,NullValue.DifferenceInMeans,Alternative,Method,FDR
LOC645001,Invasive,Normal,62,10,-3.08125082769609,-7.85244534821206,17.2714861010332,4.22229065708376e-07,-2.05920496190201,-1.1878272961625,9.60548387096774,11.229,0,two.sided,Welch Two Sample t-test,2.11595118782637e-05
TBX19,Invasive,Normal,62,10,1.25867274046712,5.61850982637513,65.4678334214042,4.25914448028873e-07,0.21394192489701,0.449864526715891,8.03790322580645,7.706,0,two.sided,Welch Two Sample t-test,2.12898021498381e-05
WDR26,Invasive,Normal,62,10,-1.53735635110452,-5.87129733961999,46.8256272411039,4.2630919295124e-07,-0.833063968056836,-0.407839257749616,9.39854838709677,10.019,0,two.sided,Welch Two Sample t-test,2.12898021498381e-05
CPNE8,Invasive,Normal,62,10,-1.95245638707846,-6.33270092637388,31.771989042567,4.28938885162717e-07,-1.27586642897894,-0.654714216182351,8.04870967741935,9.014,0,two.sided,Welch Two Sample t-test,2.13470069400241e-05
ZBTB20,Invasive,Normal,62,10,-2.3956536637694,-7.13252973154398,21.4271272173803,4.38097260454565e-07,-1.627471123772,-0.893367585905417,9.77758064516129,11.038,0,two.sided,Welch Two Sample t-test,2.17055822676433e-05
COX7A2L,Invasive,Normal,62,10,-1.43668316442645,-5.78893816992598,50.9794027218138,4.38876787688113e-07,-0.704028812283863,-0.341455058683881,11.9072580645161,12.43,0,two.sided,Welch Two Sample t-test,2.17163482054664e-05
CCDC16,Invasive,Normal,62,10,-1.27299416504586,-6.11687679581449,36.8887118617687,4.4130827034991e-07,-0.463586044362804,-0.232865568540425,8.61177419354839,8.96,0,two.sided,Welch Two Sample t-test,2.180344022116e-05
SNX2,Invasive,Normal,62,10,-1.76162057696776,-6.14996440994501,35.9207910490902,4.42152827327222e-07,-1.08631671870217,-0.547489732910736,10.3220967741935,11.139,0,two.sided,Welch Two Sample t-test,2.180344022116e-05
CHRNB3,Invasive,Normal,62,10,1.32512552878076,7.24185659873333,20.5332738478435,4.47437283578193e-07,0.289341020222792,0.522917044293335,8.07112903225806,7.665,0,two.sided,Welch Two Sample t-test,2.20388400819999e-05
SOCS5,Invasive,Normal,62,10,-1.22737886416837,-6.47227765908331,28.8552390539411,4.5022199404761e-07,-0.389004025904866,-0.202157264417716,7.45241935483871,7.748,0,two.sided,Welch Two Sample t-test,2.21507167607369e-05
CPM,Invasive,Normal,62,10,1.28880344727497,6.50591792993502,28.2910325200283,4.5159754875611e-07,0.250839326654329,0.481225189474701,8.06903225806452,7.703,0,two.sided,Welch Two Sample t-test,2.21930877377319e-05
P2RY13,Invasive,Normal,62,10,-1.41275973356253,-8.40797548439363,15.0438056338162,4.54461007438269e-07,-0.624859570454694,-0.372172687609822,7.31048387096774,7.809,0,two.sided,Welch Two Sample t-test,2.23083999419186e-05
ATXN10,Invasive,Normal,62,10,-1.29200611945509,-6.37079744906637,30.4354884911306,4.65871551869862e-07,-0.48802784251827,-0.251197963933344,8.40838709677419,8.778,0,two.sided,Welch Two Sample t-test,2.27782483398177e-05
RIC3,Invasive,Normal,62,10,-2.19427133605407,-8.88206079156907,13.7055111802693,4.67670685574512e-07,-1.40806402812411,-0.859419842843635,7.35725806451613,8.491,0,two.sided,Welch Two Sample t-test,2.28011917979311e-05
LOC641849,Invasive,Normal,62,10,-3.63690105712493,-7.44418805926157,19.0221825905641,4.76631062603509e-07,-2.38639183554703,-1.33902751929168,9.31629032258065,11.179,0,two.sided,Welch Two Sample t-test,2.31856562448886e-05
LOC643913,Invasive,Normal,62,10,1.17917201722625,5.80795449707406,48.4746157353955,4.77375551519499e-07,0.155480821248481,0.320067565848293,7.85177419354839,7.614,0,two.sided,Welch Two Sample t-test,2.31957210551389e-05
LOC642502,Invasive,Normal,62,10,-1.85458549199263,-6.25569398306776,32.5826863088881,4.80616111787338e-07,-1.18104582562569,-0.601147722761406,8.70290322580645,9.594,0,two.sided,Welch Two Sample t-test,2.33007011139327e-05
PDE6G,Invasive,Normal,62,10,1.16909089114831,6.32329824243216,31.0568451433967,4.86765830066783e-07,0.152696248193689,0.298077945354696,7.75338709677419,7.528,0,two.sided,Welch Two Sample t-test,2.35723591871173e-05
LOC645968,Invasive,Normal,62,10,-3.55505275240935,-7.36038760002973,19.4091969677487,4.95461310365678e-07,-2.34947759535053,-1.31026434013335,9.54112903225806,11.371,0,two.sided,Welch Two Sample t-test,2.39129358161726e-05
GIMAP4,Invasive,Normal,62,10,-2.29303450520036,-7.00047084774575,22.0095260960547,5.00979069470858e-07,-1.55193405736418,-0.84258207166808,9.83274193548387,11.03,0,two.sided,Welch Two Sample t-test,2.4125273314206e-05
FBXO3,Invasive,Normal,62,10,-1.55735384398351,-7.18800538713201,20.4628879277527,5.10607235553691e-07,-0.824294450068208,-0.45389909831889,8.12790322580645,8.767,0,two.sided,Welch Two Sample t-test,2.45615172794545e-05
CASP1,Invasive,Normal,62,10,-1.92153341470758,-6.25306546769126,32.0989335845105,5.15958863737959e-07,-1.24916111910455,-0.635355009927705,8.20274193548387,9.145,0,two.sided,Welch Two Sample t-test,2.47637297581373e-05
PRKCSH,Invasive,Normal,62,10,1.39546112632589,5.74917213169047,50.3801779312579,5.238930438314e-07,0.312818960320645,0.648664910647095,11.6627419354839,11.182,0,two.sided,Welch Two Sample t-test,2.5005461344289e-05
METTL7A,Invasive,Normal,62,10,-4.26510318586129,-7.16068899619126,20.5424920208076,5.28225278102473e-07,-2.70113502409227,-1.48402626623031,10.1224193548387,12.215,0,two.sided,Welch Two Sample t-test,2.51565831121032e-05
LOC728188,Invasive,Normal,62,10,-1.78325884457547,-5.63985160384782,58.0241231707093,5.29927278758105e-07,-1.13070313132373,-0.538329126740788,10.7354838709677,11.57,0,two.sided,Welch Two Sample t-test,2.5209815020788e-05
GTF2H5,Invasive,Normal,62,10,-1.56111914153791,-6.47677557810892,27.7811335689679,5.31724990605882e-07,-0.84588151676789,-0.43927977355469,11.4424193548387,12.085,0,two.sided,Welch Two Sample t-test,2.52674778575579e-05
TIMP2,Invasive,Normal,62,10,-2.98188745346771,-6.62707657249109,25.6002723528007,5.38438607803034e-07,-2.06549773249473,-1.0869538804085,10.2117741935484,11.788,0,two.sided,Welch Two Sample t-test,2.55022492310486e-05
BTBD1,Invasive,Normal,62,10,-1.62912440211916,-6.74604184252942,24.165401755958,5.41145549245029e-07,-0.919431659523651,-0.488761888863446,8.57290322580645,9.277,0,two.sided,Welch Two Sample t-test,2.55767935029203e-05
AMICA1,Invasive,Normal,62,10,-2.96692352775741,-6.73532424401975,24.1470282137488,5.57365638115635e-07,-2.04959006519379,-1.08834541867718,9.16903225806452,10.738,0,two.sided,Welch Two Sample t-test,2.6225967888128e-05
NAALAD2,Invasive,Normal,62,10,-1.92037371810375,-7.89267677685864,16.3672406002593,5.66846064464096e-07,-1.19377529660241,-0.688998896945979,7.52161290322581,8.463,0,two.sided,Welch Two Sample t-test,2.66140086936853e-05
LSM6,Invasive,Normal,62,10,-2.02524546109776,-6.78692167337262,23.3540112028128,5.88110402578364e-07,-1.3281531740801,-0.708040374306994,8.66790322580645,9.686,0,two.sided,Welch Two Sample t-test,2.74927276819624e-05
ATG7,Invasive,Normal,62,10,1.43270534985744,5.91561351033804,40.568136102786,5.91572734009492e-07,0.341590506737702,0.695893364230042,10.7377419354839,10.219,0,two.sided,Welch Two Sample t-test,2.75976717273787e-05
ZNF135,Invasive,Normal,62,10,-1.7770097694793,-5.7013087850266,51.1239386007891,5.96003487953035e-07,-1.12150658639405,-0.537396639412398,8.35854838709677,9.188,0,two.sided,Welch Two Sample t-test,2.77714454624164e-05
ZBTB4,Invasive,Normal,62,10,-2.15893914891051,-7.38417120053083,18.6846404588267,5.97859801673516e-07,-1.42540052302693,-0.795244638263399,10.2896774193548,11.4,0,two.sided,Welch Two Sample t-test,2.78278907471509e-05
LANCL1,Invasive,Normal,62,10,-2.3531293800199,-7.58278650992304,17.5511290852164,6.12521266272285e-07,-1.57726743462699,-0.891893855695583,10.2924193548387,11.527,0,two.sided,Welch Two Sample t-test,2.84795987037894e-05
ZFYVE19,Invasive,Normal,62,10,1.39833465876061,5.84704582589033,42.8202400987693,6.1846589739253e-07,0.316854140003271,0.65056521483544,10.6987096774194,10.215,0,two.sided,Welch Two Sample t-test,2.86633367784027e-05
MGLL,Invasive,Normal,62,10,-2.29247059021591,-7.4144489791788,18.4018942789501,6.20156240482818e-07,-1.53552172858211,-0.858284723030793,8.10209677419355,9.299,0,two.sided,Welch Two Sample t-test,2.86867287311457e-05
CCDC90B,Invasive,Normal,62,10,-1.75074351304991,-6.57763464326154,25.5055861910122,6.20300313019351e-07,-1.06069837328679,-0.555237110584173,8.31403225806452,9.122,0,two.sided,Welch Two Sample t-test,2.86867287311457e-05
GIMAP1,Invasive,Normal,62,10,-2.71824862670669,-8.67924660197276,13.677557119618,6.23103205350584e-07,-1.79997718871544,-1.08537764999424,7.73532258064516,9.178,0,two.sided,Welch Two Sample t-test,2.87053968006433e-05
KDELC2,Invasive,Normal,62,10,-1.89779292149356,-5.95395962472489,38.5517004470638,6.25297132865404e-07,-1.23845206311315,-0.610193098177176,9.87967741935484,10.804,0,two.sided,Welch Two Sample t-test,2.87330358773977e-05
ANP32C,Invasive,Normal,62,10,-1.87468104818301,-7.52284375873048,17.7841176671731,6.27905542959379e-07,-1.16006655550328,-0.65322376707736,7.87935483870968,8.786,0,two.sided,Welch Two Sample t-test,2.87915710601608e-05
ZSCAN2,Invasive,Normal,62,10,1.28147599298788,5.51094858566237,65.8741924911156,6.38230235763898e-07,0.228171945732784,0.487440957493023,8.2458064516129,7.888,0,two.sided,Welch Two Sample t-test,2.92339259158606e-05
SUV420H1,Invasive,Normal,62,10,1.3780661684036,5.50479019252361,66.333606972523,6.43600241318969e-07,0.2948614431803,0.630428879400347,9.03064516129032,8.568,0,two.sided,Welch Two Sample t-test,2.94486354320582e-05
LOC649682,Invasive,Normal,62,10,-2.00959283533201,-6.11695555230172,33.2686884595352,6.62306297405041e-07,-1.34169913200492,-0.672107319607985,13.2770967741935,14.284,0,two.sided,Welch Two Sample t-test,3.02618460647289e-05
LOC648744,Invasive,Normal,62,10,1.27838517288708,5.93179420078345,38.5794105480661,6.69278770737374e-07,0.233459493268922,0.475185668021402,8.36532258064516,8.011,0,two.sided,Welch Two Sample t-test,3.04942348466486e-05
RPL10A,Invasive,Normal,62,10,-2.23922577730848,-6.44144719133451,26.8318395135564,6.86685247083503e-07,-1.53356561790455,-0.792434382095454,12.67,13.833,0,two.sided,Welch Two Sample t-test,3.12543196636698e-05
CDK5RAP1,Invasive,Normal,62,10,1.45582678147669,6.65696850266179,23.9723190421486,6.97457015928202e-07,0.373839045624573,0.709838373730266,9.88483870967742,9.343,0,two.sided,Welch Two Sample t-test,3.16916766344379e-05
UNQ3045,Invasive,Normal,62,10,1.2472982262537,5.45387342417979,69.4185998682306,7.11679921918285e-07,0.202204358511682,0.435408544714124,7.3308064516129,7.012,0,two.sided,Welch Two Sample t-test,3.22897636918298e-05
SMURF1,Invasive,Normal,62,10,1.31276884254347,6.1952620523332,30.9202709288226,7.12474346578375e-07,0.263349123482786,0.521876682968824,8.46161290322581,8.069,0,two.sided,Welch Two Sample t-test,3.22918520022728e-05
C9orf5,Invasive,Normal,62,10,-2.57777980302185,-7.62551132189557,16.9340129944719,7.14347786379856e-07,-1.74421989024314,-0.988038174272984,10.3138709677419,11.68,0,two.sided,Welch Two Sample t-test,3.23427893879518e-05
PCQAP,Invasive,Normal,62,10,1.31359098299129,5.68447192949019,48.7904551243054,7.22957993286128e-07,0.254385142856596,0.532647115207922,8.73951612903226,8.346,0,two.sided,Welch Two Sample t-test,3.26640748631517e-05
TRIM8,Invasive,Normal,62,10,-1.44946061124748,-5.64736013839902,50.8240994347134,7.34848837274398e-07,-0.725903108623221,-0.345129149441295,11.9504838709677,12.486,0,two.sided,Welch Two Sample t-test,3.31665874798282e-05
KIAA0494,Invasive,Normal,62,10,-2.12835961692712,-7.81601486042328,16.0128451022888,7.44986520908319e-07,-1.38528885347232,-0.79419501749542,11.1772580645161,12.267,0,two.sided,Welch Two Sample t-test,3.35189555830575e-05
SLC5A8,Invasive,Normal,62,10,-1.74652085630793,-5.54360848966338,58.262893694954,7.51920222117147e-07,-1.09494354908411,-0.514024192851371,12.2695161290323,13.074,0,two.sided,Welch Two Sample t-test,3.37605137813847e-05
HMG20B,Invasive,Normal,62,10,1.28863055619982,5.60384997847123,53.3332490159849,7.54362607129116e-07,0.234915770248622,0.496761649106216,8.41483870967742,8.049,0,two.sided,Welch Two Sample t-test,3.38349664993837e-05
CIRBP,Invasive,Normal,62,10,-2.05255282899283,-6.86714926244441,21.4970673510836,7.65212008416613e-07,-1.35114461313881,-0.723694096538605,12.5425806451613,13.58,0,two.sided,Welch Two Sample t-test,3.41794697092754e-05
NKAP,Invasive,Normal,62,10,-1.40224839865271,-5.93441645923321,37.0174275627203,7.69040003449204e-07,-0.654269400426035,-0.321214470541706,7.74725806451613,8.235,0,two.sided,Welch Two Sample t-test,3.42938560464464e-05
LOC650321,Invasive,Normal,62,10,-1.50655993098904,-5.88777073508394,38.5562702606486,7.71534240318032e-07,-0.794454246168577,-0.388061882863682,8.37274193548387,8.964,0,two.sided,Welch Two Sample t-test,3.43551696607249e-05
CD302,Invasive,Normal,62,10,-2.17060434032666,-7.62497634009222,16.6900159984952,7.84827766172392e-07,-1.42791018742094,-0.808283360966162,7.91290322580645,9.031,0,two.sided,Welch Two Sample t-test,3.48751271419221e-05
ZNF133,Invasive,Normal,62,10,1.39088197170999,5.623888727458,50.942877232086,7.93957113975744e-07,0.30607560452016,0.645924395479838,10.395,9.919,0,two.sided,Welch Two Sample t-test,3.52082852557301e-05
GZMK,Invasive,Normal,62,10,-1.9670041480525,-6.68958542984456,22.9899502201543,8.00242004706448e-07,-1.27782119459299,-0.674178805407013,8.115,9.091,0,two.sided,Welch Two Sample t-test,3.53779119047888e-05
PYCRL,Invasive,Normal,62,10,1.42459159843693,5.86352413183,38.9908631085445,8.02010285654489e-07,0.334427456950689,0.68666931724286,7.97354838709677,7.463,0,two.sided,Welch Two Sample t-test,3.54028458054939e-05
SLC22A18AS,Invasive,Normal,62,10,1.34738420321367,5.45478000935718,65.5112303040074,8.03267498924134e-07,0.27269126529446,0.587631315350702,8.05016129032258,7.62,0,two.sided,Welch Two Sample t-test,3.54028458054939e-05
PRICKLE1,Invasive,Normal,62,10,-2.42562215975426,-6.34904300489176,27.2881650913565,8.08025340696769e-07,-1.6912788062881,-0.865430871131255,9.40564516129032,10.684,0,two.sided,Welch Two Sample t-test,3.55762014289635e-05
C7orf26,Invasive,Normal,62,10,1.35608876254033,5.89495629535884,37.6341310378208,8.2066074337123e-07,0.288490801269937,0.590412424536513,10.9714516129032,10.532,0,two.sided,Welch Two Sample t-test,3.60470128973085e-05
LOC652034,Invasive,Normal,62,10,1.16752351942461,6.5678555662577,24.2029906462913,8.23039060892042e-07,0.153264798162894,0.293638427643557,7.61145161290323,7.388,0,two.sided,Welch Two Sample t-test,3.60899282513921e-05
RPS25,Invasive,Normal,62,10,-1.28704680168288,-5.94101283643985,36.0487007093871,8.29141565499745e-07,-0.488340030670584,-0.239789001587483,15.191935483871,15.556,0,two.sided,Welch Two Sample t-test,3.63206094093228e-05
NPTN,Invasive,Normal,62,10,-2.32660420795485,-6.82419858282976,21.5166248288902,8.36713597656613e-07,-1.58892728213338,-0.847524330769846,9.83677419354839,11.055,0,two.sided,Welch Two Sample t-test,3.65600482102692e-05
RPS17,Invasive,Normal,62,10,-1.74718485772754,-6.02608590551927,33.5630452911856,8.37149523309213e-07,-1.07665256198041,-0.53341195414862,13.1759677419355,13.981,0,two.sided,Welch Two Sample t-test,3.65600482102692e-05
TTC9C,Invasive,Normal,62,10,-1.3437137234456,-5.75509643289286,42.8590455948702,8.38107530067285e-07,-0.575597416146808,-0.276854196756415,8.05177419354839,8.478,0,two.sided,Welch Two Sample t-test,3.65648773582843e-05
RBM16,Invasive,Normal,62,10,-1.58503657262646,-6.09443130835631,31.7400376912706,8.53446450371093e-07,-0.886687799723755,-0.442344458340761,8.81548387096774,9.48,0,two.sided,Welch Two Sample t-test,3.70901077395844e-05
LOC653567,Invasive,Normal,62,10,1.28130408487987,5.88311207736511,37.5983120236502,8.54642182700389e-07,0.234514185019135,0.480711621432478,7.90661290322581,7.549,0,two.sided,Welch Two Sample t-test,3.70986930575014e-05
MGC40170,Invasive,Normal,62,10,1.30428402040398,5.8609852226837,38.2949676011692,8.60006636392818e-07,0.250913560296114,0.515602568736145,8.04225806451613,7.659,0,two.sided,Welch Two Sample t-test,3.72565927179491e-05
KLF13,Invasive,Normal,62,10,-1.84395883828796,-6.219460820822,28.9748312938616,8.77132598509866e-07,-1.173122622487,-0.592490280738803,10.1891935483871,11.072,0,two.sided,Welch Two Sample t-test,3.7884401762266e-05
RNASE4,Invasive,Normal,62,10,-2.87336632885291,-7.17146958197661,18.7500469203593,8.82940632681158e-07,-1.96756200291029,-1.07792186805746,8.72725806451613,10.25,0,two.sided,Welch Two Sample t-test,3.80971224189266e-05
COMMD6,Invasive,Normal,62,10,-1.98951855586401,-6.50915707494216,24.5369263791765,8.87306384899604e-07,-1.30672788962035,-0.678110820057067,11.7375806451613,12.73,0,two.sided,Welch Two Sample t-test,3.82472486470011e-05
KIAA0513,Invasive,Normal,62,10,-1.92080315373402,-5.98070725472627,34.2410880766456,8.88465413808251e-07,-1.26161968687427,-0.621799667964433,8.99629032258064,9.938,0,two.sided,Welch Two Sample t-test,3.82589876995992e-05
SMC1B,Invasive,Normal,62,10,1.23434179216854,5.68153459340701,45.4815087656746,8.96380110338379e-07,0.196096907518791,0.41138696344895,7.14274193548387,6.839,0,two.sided,Welch Two Sample t-test,3.8561325025803e-05
LOC642156,Invasive,Normal,62,10,-1.30928048225452,-7.50894365860246,16.8646320738176,8.9918036572825e-07,-0.49807634146119,-0.279472045635584,7.15322580645161,7.542,0,two.sided,Welch Two Sample t-test,3.86432613749428e-05
TTC26,Invasive,Normal,62,10,1.4431545475579,5.57908474799357,51.3493275706355,9.12027534760621e-07,0.338820081860068,0.719631531043159,8.46822580645161,7.939,0,two.sided,Welch Two Sample t-test,3.91174593139675e-05
TGFBI,Invasive,Normal,62,10,-2.02280161960883,-5.39129064414976,69.2217158887333,9.1530362510986e-07,-1.39241628804542,-0.640293389373931,12.0756451612903,13.092,0,two.sided,Welch Two Sample t-test,3.92189879009337e-05
NUP62,Invasive,Normal,62,10,1.39636627583418,6.04489191939248,32.3188909480081,9.16965300415477e-07,0.319430472221043,0.643924366488637,12.4346774193548,11.953,0,two.sided,Welch Two Sample t-test,3.92512091094514e-05
TMEM16K,Invasive,Normal,62,10,1.47572034920358,5.69431784547957,44.3631495870382,9.24469697063221e-07,0.362764335392612,0.760074374284805,9.26241935483871,8.701,0,two.sided,Welch Two Sample t-test,3.95332195132645e-05
GNG11,Invasive,Normal,62,10,-3.63429976054117,-7.0546083601081,19.3394867334062,9.3040906469071e-07,-2.41336095442167,-1.30999388428801,9.97032258064516,11.832,0,two.sided,Welch Two Sample t-test,3.97084968578385e-05
CRTAP,Invasive,Normal,62,10,-1.75195745665206,-5.93166237268894,35.1246588195222,9.37694327867931e-07,-1.08580135023337,-0.5321341336376,8.54903225806452,9.358,0,two.sided,Welch Two Sample t-test,3.99404095348919e-05
LIPA,Invasive,Normal,62,10,-2.198052441037,-6.58000522544892,23.4271895309512,9.39731997705285e-07,-1.49307853367667,-0.779373079226559,10.3817741935484,11.518,0,two.sided,Welch Two Sample t-test,3.99877280443665e-05
RTN4R,Invasive,Normal,62,10,1.31200588715704,5.63324756399866,47.1508877913118,9.53235218253004e-07,0.251875949099005,0.531672437997771,7.83177419354839,7.44,0,two.sided,Welch Two Sample t-test,4.04824736192723e-05
ZNF793,Invasive,Normal,62,10,1.26428575591793,5.53188691104028,53.6805199125174,9.6315592572669e-07,0.215690210977255,0.460954950313067,7.96532258064516,7.627,0,two.sided,Welch Two Sample t-test,4.08519547066668e-05
AP3D1,Invasive,Normal,62,10,1.32376328355655,6.50454611112037,24.1761779098106,9.6405072468147e-07,0.27630036836815,0.532989954212494,10.6256451612903,10.221,0,two.sided,Welch Two Sample t-test,4.08519547066668e-05
C6orf204,Invasive,Normal,62,10,-1.85280323503532,-6.99747659869162,19.6124212051396,9.64775698667226e-07,-1.15527053452717,-0.624148820311543,7.72129032258065,8.611,0,two.sided,Welch Two Sample t-test,4.08519547066668e-05
RAB11FIP2,Invasive,Normal,62,10,-1.79337528319352,-6.23112104077137,28.120147039536,9.66795004460428e-07,-1.11964431335179,-0.56571052535789,8.65032258064516,9.493,0,two.sided,Welch Two Sample t-test,4.0865377650555e-05
LOC388344,Invasive,Normal,62,10,-2.30377528469872,-6.36677971516566,25.9729348178931,9.66986895828699e-07,-1.59273387758999,-0.815266122410014,11.11,12.314,0,two.sided,Welch Two Sample t-test,4.0865377650555e-05
SPPL2B,Invasive,Normal,62,10,1.39125521632991,5.70701094498689,43.0803449907639,9.68433125430602e-07,0.308054787924405,0.644719405623983,8.22838709677419,7.752,0,two.sided,Welch Two Sample t-test,4.08864505832482e-05
HERPUD2,Invasive,Normal,62,10,-1.5979181912589,-6.58694477717189,23.1785211147555,9.75017432631802e-07,-0.888464497882481,-0.463922598891714,8.6658064516129,9.342,0,two.sided,Welch Two Sample t-test,4.10840353351533e-05
NOTCH1,Invasive,Normal,62,10,-1.69690197351483,-5.47450677030444,58.1622410697006,9.77075216161241e-07,-1.04183721892782,-0.483969232685083,10.8920967741935,11.655,0,two.sided,Welch Two Sample t-test,4.10946488550647e-05
HYDIN,Invasive,Normal,62,10,1.2837416019816,6.28208513683474,27.1406808053855,9.86571251601345e-07,0.24268566483472,0.478024012584636,8.04435483870968,7.684,0,two.sided,Welch Two Sample t-test,4.14494414450777e-05
METTL7B,Invasive,Normal,62,10,1.35524002390178,5.85227150982758,37.063544993616,9.89409907602833e-07,0.286721525728795,0.590375248464753,7.97354838709677,7.535,0,two.sided,Welch Two Sample t-test,4.15282672113298e-05
HMFN0672,Invasive,Normal,62,10,1.18705525970723,5.41905489979682,63.3597641017711,9.9128244811876e-07,0.156170317299054,0.338603876249332,7.91338709677419,7.666,0,two.sided,Welch Two Sample t-test,4.15473074495633e-05
LMO2,Invasive,Normal,62,10,-1.74781003084425,-5.75698797289621,40.5672207848629,9.91789345347413e-07,-1.08822488648756,-0.522871887705991,9.84645161290323,10.652,0,two.sided,Welch Two Sample t-test,4.15473074495633e-05
PTPRJ,Invasive,Normal,62,10,1.17782812788376,5.56746150883105,50.4065414794826,9.98708461662167e-07,0.150958373970333,0.321299690545796,7.86612903225806,7.63,0,two.sided,Welch Two Sample t-test,4.17965787621719e-05
MAG1,Invasive,Normal,62,10,-2.07368038319401,-5.99827876509443,32.6906131502597,1.00510074474176e-06,-1.40920826408197,-0.695178832692223,8.4958064516129,9.548,0,two.sided,Welch Two Sample t-test,4.20233400524394e-05
STON1,Invasive,Normal,62,10,-2.74365061168801,-6.56040402132439,23.3084720971261,1.00924461467951e-06,-1.9149040921691,-0.997289456218001,8.12290322580645,9.579,0,two.sided,Welch Two Sample t-test,4.21557469837285e-05
LOC653321,Invasive,Normal,62,10,1.15917370523071,6.39609151534341,25.19265346374,1.03432015863548e-06,0.144506306948458,0.281687241438638,7.59709677419355,7.384,0,two.sided,Welch Two Sample t-test,4.31196581688925e-05
SSX8,Invasive,Normal,62,10,1.25996800295918,5.35284652617297,69.8228330507508,1.04565915573038e-06,0.209163609644427,0.457610583903961,7.85338709677419,7.52,0,two.sided,Welch Two Sample t-test,4.34663788549657e-05
TTLL5,Invasive,Normal,62,10,1.39315409237703,5.88126080158243,35.3800369120385,1.06510909515845e-06,0.313298529643546,0.643411147775808,9.54935483870968,9.071,0,two.sided,Welch Two Sample t-test,4.41472884129652e-05
C1orf50,Invasive,Normal,62,10,1.33792755478611,5.44982685590836,58.1245202800653,1.07267248332973e-06,0.265741338218717,0.574258661781283,10.84,10.42,0,two.sided,Welch Two Sample t-test,4.44181116225635e-05
LOC644790,Invasive,Normal,62,10,-2.64924385419848,-6.7583173520382,21.0891560906418,1.07520453204466e-06,-1.83798305463139,-0.973178235691188,8.76241935483871,10.168,0,two.sided,Welch Two Sample t-test,4.44802733927737e-05
GABRD,Invasive,Normal,62,10,1.25319672379987,5.76444687523234,39.2135008521619,1.08066568086907e-06,0.211378242702031,0.439847563749583,7.38661290322581,7.061,0,two.sided,Welch Two Sample t-test,4.4620634256592e-05
ZNF576,Invasive,Normal,62,10,1.24791193678273,5.54627758150066,50.1067797173072,1.09377478525935e-06,0.203810930533446,0.435221327531071,8.65951612903226,8.34,0,two.sided,Welch Two Sample t-test,4.50641360768435e-05
PKD2,Invasive,Normal,62,10,-2.23547381197305,-7.0290959494359,18.9633672243294,1.09454006230954e-06,-1.50620700524704,-0.814954285075544,8.80741935483871,9.968,0,two.sided,Welch Two Sample t-test,4.50641360768435e-05
C19orf54,Invasive,Normal,62,10,1.46569065618329,5.56860261338661,48.5652986853754,1.0995833609204e-06,0.35248333170488,0.750677958617702,8.64258064516129,8.091,0,two.sided,Welch Two Sample t-test,4.52286204547125e-05
LOC648879,Invasive,Normal,62,10,1.30960254653134,5.33900372255944,69.9036453676339,1.10137635151309e-06,0.243762549769565,0.534495514746565,7.94612903225806,7.557,0,two.sided,Welch Two Sample t-test,4.52592255381779e-05
LOC644739,Invasive,Normal,62,10,-1.49913367579599,-6.11489138659349,29.3655911538755,1.10433101830052e-06,-0.779395345279059,-0.388862719237068,8.32387096774194,8.908,0,two.sided,Welch Two Sample t-test,4.53374641081169e-05
PTGES3,Invasive,Normal,62,10,-1.70195577386142,-5.44338532614711,57.900696301688,1.10857775473149e-06,-1.04932695018659,-0.485060146587604,11.7458064516129,12.513,0,two.sided,Welch Two Sample t-test,4.54439317901531e-05
FAM126B,Invasive,Normal,62,10,-1.3499776138905,-5.87813482021412,35.0745194635378,1.10903078184461e-06,-0.582445326439719,-0.283425641302219,8.64306451612903,9.076,0,two.sided,Welch Two Sample t-test,4.54439317901531e-05
FAM111B,Invasive,Normal,62,10,1.27495967085295,6.31025372054435,25.9795152921552,1.11526794624133e-06,0.23628960220483,0.464613623601622,7.78645161290323,7.436,0,two.sided,Welch Two Sample t-test,4.56128733122473e-05
KLHDC7B,Invasive,Normal,62,10,1.43081654874913,5.3437270749869,68.6522225624163,1.12073065415921e-06,0.323872603893444,0.709804815461394,7.64483870967742,7.128,0,two.sided,Welch Two Sample t-test,4.57558135109989e-05
GLIS3,Invasive,Normal,62,10,1.47390665732925,6.33659370659131,25.5255464626627,1.13005039109296e-06,0.377937333943912,0.741352988636734,8.09564516129032,7.536,0,two.sided,Welch Two Sample t-test,4.60858284049758e-05
FAM18B,Invasive,Normal,62,10,-1.95704566455225,-7.02143899419252,18.9041357611175,1.1311043914172e-06,-1.25753006641615,-0.679824772293527,8.84032258064516,9.809,0,two.sided,Welch Two Sample t-test,4.60858284049758e-05
HSPA14,Invasive,Normal,62,10,1.4292178192717,5.76571793013404,38.5291931467654,1.14019111561284e-06,0.334407063540122,0.696044549363103,9.76822580645161,9.253,0,two.sided,Welch Two Sample t-test,4.64122323174178e-05
ALDH3A2,Invasive,Normal,62,10,-1.7460913428055,-6.58772866625917,22.4336383636673,1.14573880916186e-06,-1.0569922889354,-0.551265775580727,9.94887096774194,10.753,0,two.sided,Welch Two Sample t-test,4.65660785649171e-05
